MMSI,ShipName,ShipTypeComplete,ShipType,AdditionalInfo,Latitude,Longitude,Time
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.99782000,107.11400000,2017-01-25T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.12787000,107.10100000,2017-01-26T00:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.24165000,107.09000000,2017-01-26T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.36836000,107.08000000,2017-01-26T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.52351000,107.06600000,2017-01-26T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.68447000,107.05200000,2017-01-26T04:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.76683000,107.04500000,2017-01-26T05:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.76683000,107.04500000,2017-01-26T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.76683000,107.04500000,2017-01-26T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.18602000,106.99800000,2017-01-26T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.42828000,106.96400000,2017-01-26T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.53871000,106.94800000,2017-01-26T10:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.71861000,106.92300000,2017-01-26T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.81890000,106.91100000,2017-01-26T12:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.94123000,106.88600000,2017-01-26T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.99445000,106.88700000,2017-01-26T14:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04083000,106.88100000,2017-01-26T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04666800,106.87753800,2017-01-26T16:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04626000,106.87700000,2017-01-26T17:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04638000,106.87800000,2017-01-26T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04643000,106.87800000,2017-01-26T19:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04686000,106.87800000,2017-01-26T20:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04704000,106.87700000,2017-01-26T21:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04708000,106.87700000,2017-01-26T22:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04722000,106.87700000,2017-01-26T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04704000,106.87700000,2017-01-27T00:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04700000,106.87800000,2017-01-27T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04630000,106.87700000,2017-01-27T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04714000,106.87700000,2017-01-27T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.05803000,106.88200000,2017-01-27T04:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.06499000,106.88200000,2017-01-27T05:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10161500,106.88250300,2017-01-27T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10161700,106.88247500,2017-01-27T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10160000,106.88300000,2017-01-27T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10162000,106.88300000,2017-01-27T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-27T10:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164000,106.88300000,2017-01-27T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164000,106.88300000,2017-01-27T12:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10167000,106.88200000,2017-01-27T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164700,106.88252000,2017-01-27T14:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10166000,106.88300000,2017-01-27T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163800,106.88251500,2017-01-27T16:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-27T17:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164000,106.88300000,2017-01-27T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-27T19:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88200000,2017-01-27T20:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-27T21:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-27T22:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164700,106.88250500,2017-01-27T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164000,106.88300000,2017-01-28T00:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164800,106.88251500,2017-01-28T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10162200,106.88252200,2017-01-28T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164000,106.88300000,2017-01-28T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164300,106.88251300,2017-01-28T04:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163300,106.88250300,2017-01-28T05:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88250000,2017-01-28T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10164200,106.88249500,2017-01-28T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10163000,106.88300000,2017-01-28T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.10165000,106.88300000,2017-01-28T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-6.04749000,106.88500000,2017-01-28T10:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.96217000,106.88800000,2017-01-28T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.80206000,106.91000000,2017-01-28T12:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.70487000,106.92400000,2017-01-28T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.61402000,106.93700000,2017-01-28T14:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.61402000,106.93700000,2017-01-28T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.43976000,106.96200000,2017-01-28T16:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.18463000,106.99800000,2017-01-28T17:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-5.03994000,107.01900000,2017-01-28T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.88994000,106.98700000,2017-01-28T19:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.76968000,106.94600000,2017-01-28T20:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.66112000,106.90900000,2017-01-28T21:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.58401000,106.88300000,2017-01-28T22:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.46282000,106.84100000,2017-01-28T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.32311000,106.79400000,2017-01-29T00:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.32311000,106.79400000,2017-01-29T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.32311000,106.79400000,2017-01-29T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.02661000,106.68900000,2017-01-29T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.00191000,106.68300000,2017-01-29T04:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.00191000,106.68300000,2017-01-29T05:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.00191000,106.68300000,2017-01-29T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.00191000,106.68300000,2017-01-29T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-4.00191000,106.68300000,2017-01-29T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.38948000,106.47400000,2017-01-29T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.32897000,106.45500000,2017-01-29T10:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.22631000,106.42000000,2017-01-29T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.10050000,106.37300000,2017-01-29T12:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.07249000,106.34500000,2017-01-29T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-3.07249000,106.34500000,2017-01-29T14:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.97311000,106.24200000,2017-01-29T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.90007000,106.07900000,2017-01-29T16:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.90007000,106.07900000,2017-01-29T17:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.77567000,105.87100000,2017-01-29T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.65724000,105.81300000,2017-01-29T19:31:00Z
