mmsi,rtime,longitude,latitude,shipName,shipType,ShipType,shipTypeText
235000043.00000000,2018-04-30T20:54:43.000Z,-4.85943000,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:51:42.000Z,-4.85938000,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:48:41.000Z,-4.85941833,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:45:41.000Z,-4.85941667,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:42:41.000Z,-4.85940333,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:39:39.000Z,-4.85944167,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:36:41.000Z,-4.85941500,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:33:39.000Z,-4.85940167,55.77313500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:30:38.000Z,-4.85941333,55.77314667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:27:39.000Z,-4.85940667,55.77313333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:24:40.000Z,-4.85941000,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:21:37.000Z,-4.85939667,55.77311833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:18:35.000Z,-4.85942167,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:15:36.000Z,-4.85938167,55.77311333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:12:35.000Z,-4.85940833,55.77311667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:09:36.000Z,-4.85941333,55.77312000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:06:33.000Z,-4.85943500,55.77312167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:03:32.000Z,-4.85943333,55.77313333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T20:00:32.000Z,-4.85941000,55.77312333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:57:32.000Z,-4.85940667,55.77312667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:54:32.000Z,-4.85941000,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:48:32.000Z,-4.85942167,55.77312167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:45:31.000Z,-4.85942333,55.77312667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:42:28.000Z,-4.85941500,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:39:28.000Z,-4.85944833,55.77313833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:36:27.000Z,-4.85941000,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:33:28.000Z,-4.85941500,55.77311333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:30:27.000Z,-4.85939833,55.77313333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:27:27.000Z,-4.85943500,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:24:27.000Z,-4.85942667,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:21:27.000Z,-4.85943167,55.77314667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:18:25.000Z,-4.85941167,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:15:24.000Z,-4.85941000,55.77314000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:09:24.000Z,-4.85941500,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T19:06:23.000Z,-4.85942833,55.77315333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:57:21.000Z,-4.85941167,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:54:20.000Z,-4.85943000,55.77313500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:48:18.000Z,-4.85944833,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:45:18.000Z,-4.85942000,55.77313500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:42:18.000Z,-4.85939667,55.77312667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:39:18.000Z,-4.85941333,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:36:17.000Z,-4.85943667,55.77314000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:33:15.000Z,-4.85939500,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:30:15.000Z,-4.85942500,55.77313667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:27:12.000Z,-4.85942000,55.77313500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:24:14.000Z,-4.85940167,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:21:12.000Z,-4.85942333,55.77313333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:18:10.000Z,-4.85942000,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:15:09.000Z,-4.85942167,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:12:07.000Z,-4.85941167,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:09:09.000Z,-4.85943833,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:06:05.000Z,-4.85941500,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:03:05.000Z,-4.85941167,55.77314167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T18:00:03.000Z,-4.85941500,55.77315000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:57:04.000Z,-4.85941167,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:54:01.000Z,-4.85940500,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:51:01.000Z,-4.85944000,55.77315500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:44:58.000Z,-4.85940833,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:41:57.000Z,-4.85943667,55.77317500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:38:57.000Z,-4.85943000,55.77312833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:35:56.000Z,-4.85942333,55.77315333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:32:55.000Z,-4.85943167,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:29:53.000Z,-4.85939833,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:26:53.000Z,-4.85941667,55.77311333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:23:52.000Z,-4.85941167,55.77315000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:20:51.000Z,-4.85942500,55.77313000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:17:50.000Z,-4.85941500,55.77315667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:14:49.000Z,-4.85943000,55.77314333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:11:48.000Z,-4.85941333,55.77315833,,37.00000000,Pleasure Craft,Pleasure Craft
